Order_Id,Order_Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub_Category,Product Id,cost_price,List _price,Quantity,Discount Percent,total_cost
9845,04-03-2023 00:00,First Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,FUR-FU-10001475,50,60,7,4,350
1942,04-03-2023 00:00,First Class,Corporate,United States,Quincy,Illinois,62301,Central,Office Supplies,Labels,OFF-LA-10004544,40,50,4,4,160
5800,04-03-2023 00:00,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10004495,340,420,2,5,680
4898,04-03-2023 00:00,First Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,FUR-CH-10003761,150,180,2,2,300
6420,04-03-2023 00:00,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10002084,320,370,3,5,960
3609,04-03-2023 00:00,Standard Class,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Labels,OFF-LA-10001613,10,10,3,2,30
2217,04-03-2023 00:00,First Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,FUR-CH-10000553,90,110,4,2,360
508,04-03-2023 00:00,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,OFF-AR-10003856,10,10,3,2,30
8572,04-03-2023 00:00,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,10,10,3,5,30
388,04-03-2023 00:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001935,0,0,1,5,0
5840,05-03-2023 00:00,Second Class,Home Office,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001972,30,30,5,2,150
3101,05-03-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10003441,210,240,3,4,630
3768,05-03-2023 00:00,Second Class,Home Office,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10004896,100,120,5,5,500
3115,05-03-2023 00:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002160,30,30,6,2,180
2137,05-03-2023 00:00,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Furniture,Furnishings,FUR-FU-10002364,10,10,5,4,50
4737,05-03-2023 00:00,Standard Class,Home Office,United States,Lewiston,Maine,4240,East,Office Supplies,Binders,OFF-BI-10002824,20,30,2,5,40
5589,05-03-2023 00:00,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Binders,OFF-BI-10001759,10,10,2,3,20
780,05-03-2023 00:00,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001947,20,20,4,4,80
198,05-03-2023 00:00,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,50,3,5,120
6400,05-03-2023 00:00,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Labels,OFF-LA-10002195,20,20,8,4,160
4894,05-03-2023 00:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002743,210,230,2,2,420
464,05-03-2023 00:00,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Tables,FUR-TA-10001889,1080,1270,6,4,6480
7473,05-03-2023 00:00,First Class,Home Office,United States,Lehi,Utah,84043,West,Technology,Copiers,TEC-CO-10000971,1410,1500,5,2,7050
6106,06-03-2023 00:00,Standard Class,Corporate,United States,Miami,Florida,33178,South,Office Supplies,Art,OFF-AR-10002399,10,10,4,4,40
403,06-03-2023 00:00,First Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Paper,OFF-PA-10001947,10,10,2,2,20
1467,06-03-2023 00:00,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,TEC-AC-10001767,80,100,3,5,240
3751,06-03-2023 00:00,Second Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Supplies,OFF-SU-10002503,30,30,5,5,150
3554,06-03-2023 00:00,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001658,10,10,1,4,10
3282,06-03-2023 00:00,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Accessories,TEC-AC-10001109,50,50,2,4,100
1039,06-03-2023 00:00,First Class,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,OFF-AR-10000203,20,20,7,5,140
1638,06-03-2023 00:00,Standard Class,Consumer,United States,Tigard,Oregon,97224,West,Technology,Phones,TEC-PH-10000038,400,440,4,5,1600
1226,06-03-2023 00:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001685,30,40,4,5,120
6130,06-03-2023 00:00,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Technology,Accessories,TEC-AC-10003116,40,50,3,2,120
6637,07-03-2023 00:00,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10003510,110,120,5,3,550
7015,07-03-2023 00:00,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,OFF-AP-10002578,140,150,3,2,420
8454,07-03-2023 00:00,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10001780,1290,1550,3,4,3870
6218,07-03-2023 00:00,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10004897,20,30,3,3,60
5722,07-03-2023 00:00,First Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10000358,80,90,3,3,240
2974,07-03-2023 00:00,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10004656,10,10,5,4,50
2551,07-03-2023 00:00,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10000452,10,10,2,2,20
73,07-03-2023 00:00,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10000513,790,830,8,2,6320
38,07-03-2023 00:00,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,OFF-EN-10002986,90,110,9,2,810
9781,07-03-2023 00:00,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,TEC-PH-10001944,380,440,3,3,1140
3102,07-03-2023 00:00,Second Class,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Supplies,OFF-SU-10003505,660,700,6,5,3960
1606,07-03-2023 00:00,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10000823,10,10,3,3,30
9974,07-03-2023 00:00,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004080,230,270,5,4,1150
1016,07-03-2023 00:00,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004100,30,30,5,5,150
6283,07-03-2023 00:00,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10003994,120,140,3,5,360
4044,08-03-2023 00:00,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000672,60,70,6,4,360
5623,08-03-2023 00:00,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Furnishings,FUR-FU-10000755,60,70,11,3,660
5624,08-03-2023 00:00,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10003063,90,100,4,4,360
4213,08-03-2023 00:00,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Art,OFF-AR-10003651,10,10,2,2,20
9783,08-03-2023 00:00,Second Class,Corporate,United States,Paterson,New Jersey,7501,East,Office Supplies,Paper,OFF-PA-10002120,220,270,5,5,1100
6315,08-03-2023 00:00,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,OFF-AR-10000380,120,150,4,4,480
4411,08-03-2023 00:00,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001897,100,110,6,5,600
5842,08-03-2023 00:00,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10003174,340,420,4,2,1360
9058,08-03-2023 00:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003424,60,70,7,4,420
2404,08-03-2023 00:00,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Bookcases,FUR-BO-10000780,810,960,7,5,5670
7098,08-03-2023 00:00,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003429,30,30,5,5,150
8909,08-03-2023 00:00,Standard Class,Corporate,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,OFF-PA-10003790,150,180,8,3,1200
6168,08-03-2023 00:00,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10002377,110,120,3,5,330
9785,08-03-2023 00:00,Second Class,Corporate,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10001847,10,10,2,5,20
4949,09-03-2023 00:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001989,100,120,7,5,700
8642,09-03-2023 00:00,Same Day,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,OFF-BI-10001670,60,70,6,2,360
2823,09-03-2023 00:00,First Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Art,OFF-AR-10000122,10,10,2,2,20
9577,09-03-2023 00:00,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10004679,350,400,2,3,700
5674,09-03-2023 00:00,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10001204,10,10,2,4,20
1024,09-03-2023 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10003072,10,10,2,4,20
6292,09-03-2023 00:00,First Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Chairs,FUR-CH-10001854,610,700,2,4,1220
4960,09-03-2023 00:00,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10003357,50,60,1,3,50
774,09-03-2023 00:00,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10003910,10,10,1,3,10
6142,09-03-2023 00:00,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Storage,OFF-ST-10002554,170,200,4,3,680
2635,09-03-2023 00:00,Second Class,Corporate,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10003829,0,0,2,3,0
5334,09-03-2023 00:00,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10001731,10,10,4,5,40
487,09-03-2023 00:00,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001924,250,280,5,5,1250
4077,09-03-2023 00:00,Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,OFF-BI-10003094,10,10,2,4,20
2153,09-03-2023 00:00,Standard Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,OFF-PA-10002586,10,10,3,5,30
8203,09-03-2023 00:00,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004165,500,550,2,5,1000
7469,09-03-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000349,10,10,3,5,30
2210,09-03-2023 00:00,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Technology,Phones,TEC-PH-10001079,680,830,7,4,4760
4821,09-03-2023 00:00,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002651,380,460,8,3,3040
5526,09-03-2023 00:00,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10002804,10,10,2,3,20
4630,09-03-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10004258,40,40,3,5,120
7405,09-03-2023 00:00,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Furnishings,FUR-FU-10001979,100,120,3,2,300
5939,09-03-2023 00:00,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Technology,Phones,TEC-PH-10003811,90,100,1,2,90
5189,09-03-2023 00:00,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Chairs,FUR-CH-10000015,1280,1520,7,2,8960
5238,09-03-2023 00:00,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Furniture,Bookcases,FUR-BO-10001337,310,360,3,2,930
3011,09-03-2023 00:00,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,OFF-BI-10000773,10,10,5,2,50
3179,09-03-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10001487,20,20,3,4,60
555,09-03-2023 00:00,Second Class,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10001780,1200,1300,2,2,2400
9425,10-03-2023 00:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002167,40,50,3,2,120
6677,10-03-2023 00:00,Second Class,Consumer,United States,Lawrence,Indiana,46226,Central,Office Supplies,Appliances,OFF-AP-10004052,20,20,5,2,100
9594,10-03-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002741,10,10,2,3,20
840,10-03-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004648,50,60,3,3,150
3021,10-03-2023 00:00,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Paper,OFF-PA-10001125,80,90,3,2,240
9889,10-03-2023 00:00,Standard Class,Consumer,United States,Utica,New York,13501,East,Technology,Accessories,TEC-AC-10000736,60,80,1,2,60
6943,10-03-2023 00:00,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003790,60,70,3,4,180
4688,10-03-2023 00:00,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10001305,390,440,9,3,3510
7828,10-03-2023 00:00,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,OFF-EN-10001137,10,10,3,3,30
602,10-03-2023 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Supplies,OFF-SU-10001574,10,10,2,4,20
2010,10-03-2023 00:00,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Appliances,OFF-AP-10002118,270,330,2,2,540
4857,10-03-2023 00:00,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10003364,60,70,3,4,180
431,10-03-2023 00:00,Standard Class,Home Office,United States,Gastonia,North Carolina,28052,South,Technology,Accessories,TEC-AC-10004659,330,410,7,3,2310
1505,10-03-2023 00:00,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001868,10,10,4,4,40
3649,11-03-2023 00:00,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10003712,0,0,2,2,0
8908,11-03-2023 00:00,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10001552,60,70,7,2,420
4244,11-03-2023 00:00,First Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10001776,30,30,3,3,90
3761,11-03-2023 00:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001591,20,20,2,4,40
5460,11-03-2023 00:00,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10001771,1320,1480,8,5,10560
5370,11-03-2023 00:00,First Class,Corporate,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10003302,80,90,3,4,240
4893,11-03-2023 00:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001231,0,0,2,5,0
6592,11-03-2023 00:00,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10000658,30,30,3,3,90
8365,11-03-2023 00:00,Standard Class,Consumer,United States,Kissimmee,Florida,34741,South,Technology,Phones,TEC-PH-10002624,680,750,2,5,1360
795,11-03-2023 00:00,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003724,20,20,4,4,80
8956,11-03-2023 00:00,Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Paper,OFF-PA-10004610,10,10,2,3,20
8200,11-03-2023 00:00,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10001628,10,10,5,5,50
1731,12-03-2023 00:00,Standard Class,Corporate,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10001457,90,100,8,2,720
3165,12-03-2023 00:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10000327,40,40,9,2,360
5138,12-03-2023 00:00,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Furnishings,FUR-FU-10003096,30,30,4,2,120
3183,12-03-2023 00:00,Second Class,Corporate,United States,Columbia,Maryland,21044,East,Technology,Accessories,TEC-AC-10004666,660,830,3,2,1980
9346,12-03-2023 00:00,First Class,Home Office,United States,Troy,Ohio,45373,East,Technology,Phones,TEC-PH-10000526,50,60,1,5,50
7856,12-03-2023 00:00,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,TEC-AC-10001266,40,50,4,5,160
2013,12-03-2023 00:00,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000943,50,50,3,3,150
6107,12-03-2023 00:00,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Appliances,OFF-AP-10001563,20,20,2,2,40
5754,12-03-2023 00:00,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,FUR-CH-10000015,740,870,4,2,2960
2495,12-03-2023 00:00,Second Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10000895,580,720,5,2,2900
3306,12-03-2023 00:00,Second Class,Corporate,United States,Laredo,Texas,78041,Central,Technology,Phones,TEC-PH-10002468,210,220,2,4,420
5466,12-03-2023 00:00,First Class,Consumer,United States,Scottsdale,Arizona,85254,West,Furniture,Bookcases,FUR-BO-10001972,170,180,5,2,850
9685,12-03-2023 00:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000232,10,10,2,3,20
8476,12-03-2023 00:00,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Paper,OFF-PA-10001033,60,70,2,4,120
7948,12-03-2023 00:00,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Fasteners,OFF-FA-10004395,20,20,5,3,100
7022,12-03-2023 00:00,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10003274,0,0,3,2,0
6190,12-03-2023 00:00,Standard Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Technology,Phones,TEC-PH-10004345,360,380,4,3,1440
5509,12-03-2023 00:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10001588,130,150,5,4,650
9737,13-03-2023 00:00,Standard Class,Home Office,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004667,250,270,2,4,500
9114,13-03-2023 00:00,First Class,Home Office,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,OFF-BI-10002432,20,20,3,3,60
8583,13-03-2023 00:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,20,20,2,2,40
4888,13-03-2023 00:00,Second Class,Corporate,United States,Marietta,Georgia,30062,South,Technology,Accessories,TEC-AC-10003441,90,100,6,4,540
6598,13-03-2023 00:00,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10002557,0,0,1,2,0
8880,13-03-2023 00:00,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10000659,170,190,11,2,1870
924,13-03-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10004487,340,410,5,4,1700
4990,13-03-2023 00:00,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004022,10,10,3,2,30
8562,13-03-2023 00:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,0,0,2,2,0
9684,13-03-2023 00:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10001473,190,200,8,4,1520
1010,14-03-2023 00:00,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10003931,80,100,2,2,160
6462,14-03-2023 00:00,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Technology,Accessories,TEC-AC-10003280,70,90,3,3,210
5925,14-03-2023 00:00,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001177,20,20,7,4,140
1307,14-03-2023 00:00,First Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Paper,OFF-PA-10002986,40,50,7,4,280
4520,14-03-2023 00:00,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,OFF-ST-10003805,1190,1350,8,3,9520
391,14-03-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10001998,40,40,2,5,80
4057,14-03-2023 00:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,FUR-TA-10004147,60,70,1,2,60
7839,14-03-2023 00:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10002567,140,160,2,3,280
2916,14-03-2023 00:00,Second Class,Consumer,United States,Noblesville,Indiana,46060,Central,Office Supplies,Binders,OFF-BI-10001308,10,10,2,2,20
5247,14-03-2023 00:00,Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10000285,10,10,2,4,20
7259,14-03-2023 00:00,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,OFF-AR-10000940,10,10,5,4,50
7265,14-03-2023 00:00,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10004260,150,180,7,2,1050
5592,14-03-2023 00:00,Second Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Chairs,FUR-CH-10002880,220,250,2,5,440
2758,15-03-2023 00:00,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002402,200,240,3,5,600
1743,15-03-2023 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10004415,10,10,2,2,20
3265,15-03-2023 00:00,Second Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Labels,OFF-LA-10001641,10,10,4,4,40
8765,15-03-2023 00:00,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Art,OFF-AR-10002257,10,10,2,4,20
5368,15-03-2023 00:00,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10004689,10,10,4,4,40
4535,15-03-2023 00:00,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001947,10,10,2,4,20
1471,15-03-2023 00:00,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10001293,10,10,2,3,20
6873,15-03-2023 00:00,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004948,0,0,1,2,0
3462,15-03-2023 00:00,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10003012,400,490,4,3,1600
6788,15-03-2023 00:00,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Furnishings,FUR-FU-10003975,120,130,3,3,360
4788,15-03-2023 00:00,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Technology,Accessories,TEC-AC-10004396,50,60,4,2,200
9412,15-03-2023 00:00,Second Class,Corporate,United States,Glendale,Arizona,85301,West,Office Supplies,Storage,OFF-ST-10001272,90,100,1,3,90
6696,15-03-2023 00:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004318,390,420,3,4,1170
4892,15-03-2023 00:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10001295,40,40,2,4,80
7913,16-03-2023 00:00,Second Class,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10001602,30,30,2,5,60
1242,16-03-2023 00:00,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003442,20,20,4,5,80
8620,16-03-2023 00:00,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001031,60,70,4,3,240
9436,16-03-2023 00:00,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Technology,Accessories,TEC-AC-10001142,230,250,4,2,920
6113,16-03-2023 00:00,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Fasteners,OFF-FA-10000585,20,20,6,2,120
8641,16-03-2023 00:00,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10000545,650,760,5,3,3250
3477,16-03-2023 00:00,First Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Binders,OFF-BI-10000977,140,150,5,4,700
7935,16-03-2023 00:00,Standard Class,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10002564,60,70,3,2,180
1810,16-03-2023 00:00,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001196,20,20,7,3,140
7907,16-03-2023 00:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002813,0,0,10,2,0
4929,16-03-2023 00:00,Standard Class,Home Office,United States,Fairfield,Connecticut,6824,East,Furniture,Chairs,FUR-CH-10000155,810,900,3,5,2430
5344,16-03-2023 00:00,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Phones,TEC-PH-10004922,260,270,5,2,1300
453,16-03-2023 00:00,Second Class,Consumer,United States,Auburn,New York,13021,East,Technology,Phones,TEC-PH-10002365,40,40,4,3,160
6783,16-03-2023 00:00,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10000732,20,20,4,4,80
8816,16-03-2023 00:00,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,OFF-PA-10001583,30,40,6,4,180
9991,17-03-2023 00:00,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,FUR-FU-10000747,70,90,2,4,140
4890,17-03-2023 00:00,Second Class,Corporate,United States,Marietta,Georgia,30062,South,Office Supplies,Storage,OFF-ST-10003805,1070,1260,6,2,6420
